Opelo Sebeso PW 70008,PTMP SU,Opelo Sebeso PW 70008,10.45.6.136,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A0051E,001567e4dd99,9,4.9.35_b0012_Mar  1 2018, 10 Mbps,Ga Phatswa(Vlan1091),-23.92585,26.58591,
BOT VISION 2036(MOLOMO)76930,PTMP SU,BOT VISION 2036 (MOLOMO) 76930,10.45.8.6,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A019B1,001567e8f60f,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,boseja vlan 266,,,
BUSINESS DIRECT,PTMP SU,BUSINESS DIRECT,10.45.6.200,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00533,001567800dba,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,LIONS PARK VLAN 222 PW 73586,,,
Ministry of Communications,PTMP SU,MINISTRY OF COMMUNICATION,10.45.11.74,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00985,001567e5c074,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,LETLHAKENG,,,
MOEMEDI MORWAGABUSE PW 79092,PTMP SU,REBAONE  KOKWE PW 73517,10.45.11.238,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000216,001567e9520f,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,THAMAGA VLAN 32,,,
BIH (Bame Kedikilwe) pw711076,PTMP SU,BIH (Bame Kedikilwe) pw711076,10.45.6.143,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00CEF,00156766c479,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,Mmopane blk1 vlan 151,-24.0173,26.6508,
BAMB LETLHAKENG__PW 21038,PTMP SU,BAMB LETLHAKENG__PW 21038,10.45.11.68,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A003D9,001567e51fc2,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,LETLHAKENG__VLAN1775,52.47885,0.0106,
LEA PILANE,PTMP SU,LEA PILANE pw 17459,192.168.160.194,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01058,001567df9ec8,6,4.2.40_b4258_Jan 27 2016, 10 Mbps,PILANE D1796,,,
gabane cjss,PTMP SU,gabane cjss,10.45.7.78,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00996,0015676599f0,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,gabane,52.45793,0.21406,
Maitengwe Post Office,PTMP SU,Maitengwe Post Office,10.45.21.168,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0076D,001567657f05,6,4.2.40_b4258_Jan 27 2016, 10 Mbps,Maitengwe Dvlan 838,52.47885,0.0106,
NKANGE POST OFFICE,PTMP SU,NKANGE POST OFFICE,10.45.21.233,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00AFB,001567e5ba35,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,NKANGE D842,51.47885,1.0106,
LIQUID TELECOM 20442,PTMP SU,LIQUID TELECOM 20442,192.168.225.187,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A0063C,00156782cd6a,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,TSABONG,26.64528,23.30935,
Molepolole library,PTMP SU,MOLEPOLOLE LIBRARY 19283,192.168.252.16,RW5000/HSU/5520/F35/ETSI/EXT - RW-5520-2230,P04130E200A0001A,00156748341f,6,4.1.60_b4174_Nov 10 2015, 25 Mbps,Molepolole,51.5295,1.00932,
LIQUID TELECOM,PTMP SU,LIQUID TELECOM,10.45.22.18,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A004F3,00156700039c,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,DUKWI,,,
DELETE Lesirane Clinic,PTMP SU,DELETE Lesirane Clinic,10.45.7.92,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A003B9,001567e436d3,9,4.1.60_b4172_Jul 26 2015, 10 Mbps,Gabane,-24.51949,26.77839,
LIZZY MPOLOKA 76733,PTMP SU,LIZZY MPOLOKA 76733,192.168.242.249,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000152,001567e951a4,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,KUMAKWANE,,,
DIT LIBRARY PROJECT pw30744,PTMP SU,DIT LIBRARY PROJECT pw30744,10.45.27.27,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200300153,001567ebc2aa,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,GUMARE,,,
AFRICAN BANKING CORP PW 11537,PTMP SU,AFRICAN BANKING CORP PW 11537,192.168.160.205,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000805,001567eb110d,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,KGABO MALL MOCHUDI,,,
TUTUME FRS,PTMP SU,TUTUME FRS,192.168.168.217,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0112F,001567dff0ca,6,4.2.47_b0001_May 17 2016, 10 Mbps,TUTUME,0,1,
DIT-MOCHUDI ROADS PW 11459,PTMP SU,DIT-Moch labourROADS PW 11459,10.45.8.54,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01478,00156760fb0c,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,PHAPHANE MOCHUDI,,,
Mochudi Sub-land board,PTMP SU,Mochudi Sub-land board,10.45.8.53,RW5000/HSU/5510/F35/ETSI/INT - RW-5510-2130,P08080I100A003E9,001567647bd1,9,4.1.60_b4174_Nov 10 2015, 10 Mbps,Mochudi,-23.8824,26.93378,
NOZIPHO M. CHARLES 74625,PTMP SU,NOZIPHO M. CHARLES 74625,192.168.242.252,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100F00022,001567e5b9bc,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,KUMAKWANE,,,
MOLEPS CO-OPERATIVES  PW19284,PTMP SU,MOLEPS CO-OPERATIVES  PW19284,192.168.252.10,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0028B,001567e4cc7a,5,4.1.60_b4174_Nov 10 2015, 10 Mbps,MOLEPOLOLE,,,
SUNNYLINE PTY LTD,PTMP SU,SUNNYLINE PTY LTD,10.45.23.168,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A004A9,00156763391f,6,4.9.15_b0007_Jun 11 2017, 25 Mbps,MUCHENJE ELEPHANT CAMP,,,
JULIUS  AMENUMEY PW 75146,PTMP SU,JULIUS  AMENUMEY PW 75146,10.45.9.25,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01B61,001567692f3c,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MODIPANE PLOT 2609 VLAN 154,52.04217,0.83684,
ZAMBIA HIGH COMMISSION,PTMP SU,ZAMBIA HIGH COMMISSION,10.45.2.102,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A00BA3,001567e5baa5,6,4.1.60_b4172_Jul 26 2015, 10 Mbps,MAIN MALL,51.91273,0.91157,
PANDAcrops,PTMP SU,PANDAcrops,10.45.22.207,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01553,001567e3324b,6,4.9.17_b0007_Aug 23 2017, 10 Mbps,nearAgricalture,,,
Dolcetto,PTMP SU,Dolcetto,10.45.31.10,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A003F4,00156760fac5,6,4.9.00_b0016_Jan  8 2017, 25 Mbps,jwaneng,-23.62767,24.98894,
BTCL Maunatlala-HBS2-x,PTMP HBS,BTCL Maunatlala-HBS2-x,192.168.244.29,RW5000/HBS/5200/F35/ETSI/EXT - RW-5200-2230,P07870E000A001C7,001567665144,10,4.2.40_b4258_Jan 27 2016, 260 Mbps,Maunatlala,51,47885,
Maunatlala Police,PTMP SU,Maunatlala Police,10.45.17.73,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01399,00156760fbbf,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,maunatlala,51.86153,0.93448,
Mahalapye-Revenue,PTMP SU,Mahalapye-Revenue,10.45.15.177,RW5000/HSU/5520/F35/ETSI/INT - RW-5520-2130,P04140I200A0009A,00156749b619,6,4.1.60_b4172_Jul 26 2015, 25 Mbps,Mahalapye,,,
LIQUORAMA GUMARE(PW 19297),PTMP SU,LIQUORAMA GUMARE(PW 19297),10.45.27.28,RW5000/SU-Pro/5H25/F35/ETSI/INT - RW-5H25-2P35,P18910I200100185,001567ebbffd,110H,4.9.75_b0057_Oct 24 2019, 25 Mbps,GUMARE(VLAN 1955),,,
JUDITH NAWA PW 81525,PTMP SU,JUDITH NAWA PW 81525,10.45.8.250,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000742,001567eb0ee4,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,PLOT 3098 MOKATSE Vlan 215,,,
RAKOPS-HBS 2,PTMP HBS,RAKOPS HBS 2,192.168.248.80,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00423,001567e04c1c,4,4.9.70_b0015_May  2 2019, 260 Mbps,RAKOPS,-21.031951,24.402196, 938.5 m
MAHALAPYE-MADIBA HBS1A,PTMP HBS,MAHALAPYE-MADIBA HBS1A,192.168.252.134,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000D00240,0015676554e7,3,4.9.70_b0015_May  2 2019, 260 Mbps,MAHALAPYE,-23.082618,26.823478, 1049.9 m
Mog S&CD kumakwane 101066,PTMP SU,Mog S&CD kumakwane 101066,192.168.242.231,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0194D,00156768f82a,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,kumakwane,-24.59643,26.70478,
ABSA BANK LIMITED(PW 21052),PTMP SU,ABSA BANK LIMITED(PW 21052),10.45.27.88,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01528,001567e1ac99,6,4.9.15_b0007_Jun 11 2017, 10 Mbps,SHAKAWE,-18.09309,22.81044,
DIT DATA DEPART CROPS,PTMP SU,DIT DATA DEPART CROPS,10.45.31.67,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0151C,001567e1acb4,6,4.9.75_b0052_Sep 19 2019, 10 Mbps,MMATHETHE CROPS PW 30755,-24.40835,25.71536,
Device Name / IP,Device Type,Device Name,IP Address,Product Name,Serial Number,Mac Address,HW Ver.,SW Ver.,Capacity License,Location,Latitude,Longitude,Altitude
DIT DATA DEPART CROPS,PTP SU,DIT DATA DEPART CROPS,10.45.31.67,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0151C,001567e1acb4,6,4.9.75_b0052_Sep 19 2019, 10 Mbps,MMATHETHE CROPS PW 30755,-24.40835,25.71536,
ORERA BOTSWANA LTD PW 84066,PTMP SU,ORERA BOTSWANA LTD PW 84066,192.168.160.195,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000616,001567eaf7f8,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,PILANE Vlan,,,
MMathethe hbs1,PTMP HBS,BTC MMATHETHE HBS1,192.168.248.98,RW5000/HBS/5200/F35/ETSI/EXT - RW-5200-2230,P07870E000A00094,001567e4ba3f,9,4.1.60_b4172_Jul 26 2015, 260 Mbps,MMATHETHE,-25.33223,25.33268,
BTCL OODI SEC2,PTMP HBS DUO,BTCL OODI SEC2,10.45.32.4,RW5000/HBS/5AG5/F54/UNI/NEO-DUO/INT - RW-5AG5-9L54,P20290IG00000400,001567ed6304,122D,5.1.10_b0020_May 21 2021, 1500 Mbps,OODI,-24.563776,26.045783, 989.7 m
OGAUFI MOTSHWANE,PTMP SU,OGAUFI MOTSHWANE,10.45.6.205,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A019F5,001567e8f5dd,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MOKOLODI HBS 2,,,
Nyangabwe_Hill-HBS3-x,PTMP HBS,NYANGAGWE HBS 3,192.168.159.4,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000I00127,00156782230b,4,4.9.75_b0052_Sep 19 2019, 260 Mbps,NYANGAGWE HIGH SITE,-21.151753,27.510318, 1117.9 m
Nyangabwe_Hill-HBS1B,PTMP HBS,Nyangabwe HBS1B,192.168.159.5,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000I00126,001567604933,4,4.9.75_b0052_Sep 19 2019, 260 Mbps,Nyangabwe Hill,-21.15187,27.510325, 1129.0 m
Sebina-HBS1-x,PTMP HBS,Sebina-HBS1-x,192.168.20.194,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00170,0015674a4a06,6,4.1.60_b4172_Jul 26 2015, 107 Mbps,SEBINA,51.47885,0.0106,
Nyangabwe_Hill-HBS2-x,PTMP HBS,Nyangabwe_Hill_HBS2,192.168.159.3,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00672,001567eacd22,7,4.9.75_b0057_Oct 24 2019, 260 Mbps,Nyangabwe Hill,-21.151955,27.51047, 1113.9 m
HBS2,PTMP HBS,HBS2,192.168.20.100,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00411,001567e01973,4,4.9.70_b0015_May  2 2019, 260 Mbps,THAMAGA,-24.697225,25.517481, 1129.3 m
BTCL-GHANZI SOUTH-HBS2,PTMP HBS,BTCL-GHANZI SOUTH-HBS2,192.168.170.131,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00474,001567e1809f,4,4.9.70_b0015_May  2 2019, 260 Mbps,GHANZI,-21.705903,21.637366, 1176.7 m
Nyangabwe_Hill-HBS1A-x,PTMP HBS,Nyangabwe_Hill-HBS1A-x,192.168.159.2,RW5000/HBS/5200/F35/ETSI/EXT - RW-5200-2230,P07870E000A001BF,0015676637ff,10,4.9.75_b0057_Oct 24 2019, 260 Mbps,NYANGWABWE HILL,51.47885,0.0106,
Thamaga_HBS1,PTMP HBS,Thamaga_HBS1,192.168.20.66,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A0001E,0015674a3292,6,4.1.64_b4174_Nov 10 2015, 107 Mbps,thamaga,51.47885,0.0106,
Borolong-HBS1-x,PTMP HBS,Borolong-HBS1-x,192.168.159.51,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00020,0015674a5c36,6,4.1.60_b4172_Jul 26 2015, 107 Mbps,BOROLONG,,,
BOBONONG-HBS1-x,PTMP HBS,BOBONONG-HBS1-x,192.168.199.66,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A000A2,0015674b24a1,6,4.1.60_b4174_Nov 10 2015, 107 Mbps,21.97009S 028.42365E,-21.97009,28.42365,
Kazungula HBS2,PTMP HBS,Kazungula HBS2,192.168.172.3,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A0015E,00156753461b,6,4.1.64_b4174_Nov 10 2015, 107 Mbps,Kazungula,,,
Kazungula HBS3,PTMP HBS,Kazungula HBS3,192.168.172.4,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00046,0015674a6c0b,6,4.1.60_b4174_Nov 10 2015, 107 Mbps,Kazungula,,,
HBS1,PTMP HBS,HBS1,192.168.159.130,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A000B6,0015674b248d,6,4.1.60_b4172_Jul 26 2015, 107 Mbps,Lentsweletau,,,
HBS1,PTMP HBS,HBS1,192.168.169.2,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00400,001567601db8,4,4.9.70_b0015_May  2 2019, 260 Mbps,MAHALAPYE,-23.106783,26.8554, 1059.3 m
Martins_Drift-HBS1-x,PTMP HBS,Martins_Drift-HBS1-x,192.168.174.130,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00073,0015674a329f,6,4.1.60_b4174_Nov 10 2015, 107 Mbps,Martins_Drift-HBS1,51.47885,0.0106,
MATHANGWANE_HBS1,PTMP HBS,MATHANGWANE_HBS1,192.168.159.74,RW5000/HBS/5100/F35/ETSI/EXT - RW-5100-2230,P04100E000A00034,0015674a5c2c,7,4.1.60_b4172_Jul 26 2015, 107 Mbps,Mathamgwane,51.47885,0.0106,
Boseja HBS1,PTMP HBS,Boseja HBS1,192.168.170.2,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00387,001567e01c05,4,4.9.70_b0015_May  2 2019, 260 Mbps,Maun Boseja,-20.017948,23.435091, 989.5 m
Boseja HBS 2,PTMP HBS,Boseja HBS 2,192.168.170.3,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000D00214,001567653fbd,4,4.9.75_b0057_Oct 24 2019, 260 Mbps,Boseja RLU 1,-20.018236,23.435138, 1003.7 m
RLU1 HBS3,PTMP HBS,RLU1 HBS3,192.168.170.4,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00453,001567e05246,4,4.9.17_b0007_Aug 23 2017, 260 Mbps,MAUN BOSEJA,-20.017966,23.434955, 987.6 m
Tsolamosese,PTMP HBS,Tsolamosese,192.168.172.130,RW5000/HBS/5B00/F35/ETSI/JET/INT - RW-5B00-2630-00,C12230I000H00366,001567df6a83,3,4.9.70_b0015_May  2 2019, 260 Mbps,Tsolamosese,-24.642006,25.829116, 1085.0 m
BUILDERS SMART,PTMP SU,BUILDERS SMART,10.45.17.71,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0135C,001567e0f2c6,6,4.9.75_b0052_Sep 19 2019, 10 Mbps,MAUNATLALA,52.18596,0.71771,
Mamathethe JSS,PTMP SU,Mamathethe JSS,10.45.31.75,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01B8B,001567e935c6,6,4.9.75_b0061_Mar 24 2020, 10 Mbps,MMATHETHE CJSS - PW#30754-2328,,,
CLINIC SEFOPHE DIT,PTMP SU,CLINIC SEFOPHE DIT,10.45.18.7,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00411,001567e0f76b,6,4.9.00_b0016_Jan  8 2017, 25 Mbps,Sefophe,-21.59484,28.77644,
NTHWALANG CJSS PW 30777,PTMP SU,NTHWALANG CJSS PW 30777,10.45.13.36,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01AF6,001567e92abe,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,DIGAWANA,,,
KENNETH DIPHOLO PW 79806,PTMP SU,KENNETH DIPHOLO PW 79806,10.45.7.247,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0197C,001567e8f69b,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,PLOT 1938 MORWA VLAN 126,,,
CEDRIC O TABANE PW 71084,PTMP SU,CEDRIC O TABANE PW 71084,10.45.8.15,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000288,001567e951c2,6,4.9.90_b0004_Jan 14 2021, 10 Mbps,MABODISA- MOCH,,,
CHRISTOPHER M RUMONA,PTMP SU,CHRISTOPHER M RUMONA,10.45.20.4,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000382,001567e95198,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GERALD RLU1 VLAN 221,21.20354,27.4865,
LOUIS STEPHANUS MINNAAR,PTMP SU,LOUIS STEPHANUS MINNAAR,192.168.211.40,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A018B9,001567e8cf14,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GHANZI-VLAN-92,-22.19498,22.51449,
AVASEKO INVESTMENTS PW 87050,PTMP SU,AVASEKO INVESTMENTS PW 87050,10.45.11.234,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01768,001567029e78,6,4.9.17_b0007_Aug 23 2017, 10 Mbps,THAMAGA,-24.65103,26.51638,
FNB BLK8 PW 22982,PTMP SU,FNB BLK8 PW 22982,10.45.1.110,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A018AF,001567e8cef9,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GABS BLOK 8,,,
CHOPPIES GUMARE,PTMP SU,CHOPPIES GUMARE,10.45.27.29,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000188,001567e95270,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,,,
SEFOPHE CJSS,PTMP SU,SEFOPHE CJSS,10.45.18.6,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A016A5,001567000352,6,4.9.17_b0007_Aug 23 2017, 10 Mbps,SEFOPHE,,,
DRTS pw 19544,PTMP SU,DRTS PW19544,10.45.27.7,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A009CF,00156765c47f,6,4.9.00_b0016_Jan  8 2017, 10 Mbps,GUMARE,52.18596,0.71771,
JOACHIM JOHANNES PRINSLOO,PTMP SU,JOACHIM JOHANNES PRINSLOO,192.168.211.112,RW5000/HSU/5525/F35/ETSI/SFF/INT - RW-5525-2A30,P07850I200A00593,00156782a2b3,6,4.9.17_b0007_Aug 23 2017, 25 Mbps,GHANZI-VLAN 23,-21.52176,22.63297,
TSHWARAGANO CJSS PW19802,PTMP SU,TSHWARAGANO CJSS PW19802,10.45.25.106,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01B8A,001567694d27,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,MAUN,-19.89839,24.41792,
FNBB...PW30410,PTMP SU,FNB-SHAKAWE,10.45.27.90,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A018D5,001567e8cfad,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,SHAKAWE,,,
EXTIERNAL AFFAIRS PW 100339,PTMP SU,EXTERNAL AFFAIRS PW 100339,10.45.8.91,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000142,001567e95199,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,PLOT 3520 BOREJANE,,,
Ganetsang Musa Pw 70276,PTMP SU,Thabo Mhlanga Pw82041,10.44.7.186,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00C01532,0015678bba75,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,Tlokweng,0,0,
Multichoice(Tumelo Maembolwa) PW77478,PTMP SU,Malebogo Mhlanga Pw091424,10.44.7.149,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00X01289,0015678b94ba,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,Tlokweng,0,0,
CARIBOO PTY LTD PW88809,PTMP SU,CARIBOO PTY LTD PW88809,10.44.7.141,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803901,0015678ada30,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,SELOKWANE,0,0,
FIVE BSINVESTMENT T/A BATHOPELE LODGE 090150,PTMP SU,Buile Enterprises PW83096,10.44.3.28,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00903876,0015678b4e96,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,Mogoditshane,0,0,
JOHN MOREMONG PW83062,PTMP SU,JOHN MOREMONG PW83062,10.44.3.14,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803903,0015678b4fdc,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,NKOYAPHIRI,0,0,
Benedict Mokoka PW83091,PTMP SU,Benedict Mokoka PW83091,10.44.3.25,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803947,0015678af821,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,Ledumadumane,0,0,
Benedict Mokoka PW83091,PTP SU,Benedict Mokoka PW83091,10.44.3.25,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803947,0015678af821,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,Ledumadumane,0,0,
BINA MMOPI PW83074,PTMP SU,BINA MMOPI PW83074,10.44.3.39,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803917,0015678b3df9,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,LEDUMADUMANE,0,0,
PRINCE KALANE PW82755,PTMP SU,PRINCE KALANE PW82755,10.44.3.24,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00803898,0015678b7958,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,LEDUMADUMANE,0,0,
MORERI MOLOKO PW73714,PTMP SU,MORERI MOLOKO PW73714,10.44.3.16,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00Y02941,0015678b008b,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,LEDUMADUMANE,0,0,
Device Name / IP,Device Type,Device Name,IP Address,Product Name,Serial Number,Mac Address,HW Ver.,SW Ver.,Capacity License,Location,Latitude,Longitude,Altitude
ACCESS BANK ATM,PTMP SU,ACCESS BANK ATM,10.45.27.21,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A01B32,0015676936ad,6,4.9.35_b0012_Mar  1 2018, 10 Mbps,GUMARE,,,
LUCY TLADI PW 78118,PTMP SU,LUCY TLADI PW 78118,10.44.3.136,RW5000/SU-Air/5HC5/F54/UNI/INT - RW-5HC5-9A50,P21130IC00804385,0015678f5d4a,610H,5.1.32_b0006_Mar 30 2022, 500 Mbps,MORWA vlan 418,0,0,
Ipeleng Kentsheng PW:77176,PTMP SU,Ipeleng Kentsheng PW:77176,192.168.225.56,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100A0046C,001567e52520,6,4.2.20_b4234_Nov 10 2015, 10 Mbps,Molapowabojang,,,
SSKB,PTP SU,SSKB,192.168.234.3,RW2000/ODU/DP/F54/UNI/INT - RW-2954-D100,P16660I000A0043A,001567637718,10,4.9.35_b0012_Mar  1 2018, 750 Mbps,SSKB,,,
BAMB GHANZI,PTMP SU,BAMB GHANZI,10.45.27.222,RW5000/HSU/5510/F35/ETSI/SFF/INT - RW-5510-2A30,P07830I100000839,001567eb1324,6,4.9.90_b0004_Jan 14 2021, 10 Mbps,GHANZI,-20.69591,21.61097,
